pole_id,lon,lat
645,127.73598790638385,37.75550207551126
646,127.73546044364208,37.755344290221
647,127.7349263335767,37.75521524861634
648,127.73436711661452,37.75508032776971
649,127.73379968906973,37.75497628402784
650,127.73324522883902,37.75488698904812
651,127.73270505883772,37.75479324876543
652,127.73214914052718,37.75468915847676
653,127.73161586665056,37.75458408573365
654,127.7310820538923,37.7544599381039
655,127.73056174193783,37.754308147827274
656,127.72984170371303,37.754436314196745
657,127.73028982020188,37.754230315716406
658,127.72440574004632,37.750229976200565
659,127.72415806345408,37.750188786671146
660,127.89526638185572,37.75225157130309
661,127.89580913153905,37.752104047124526
662,127.89634992742803,37.75196226218079
663,127.89687626496828,37.751832756208
664,127.89742878542032,37.75170199254265
665,127.89796415954332,37.75158318651879
666,127.89850643275985,37.75146947814601
667,127.89905768328435,37.751361133332935
668,127.8996265996999,37.751256402083
669,127.90017536382416,37.751160407436046
670,127.90075300352872,37.75106755990063
671,127.90130397507097,37.75098683960054
672,127.90185796552724,37.75091135148892
673,127.9024143177817,37.750842590112725
674,127.90299109723564,37.750778152983706
675,127.90353329147705,37.75072422324454
676,127.90410967190336,37.75067357683563
677,127.90468491812166,37.75062589056554
678,127.90525369044832,37.75057867192854
679,127.90580773703876,37.75053275901728
680,127.90635104202212,37.75048766935156
681,127.90689456530995,37.75044262309471
682,127.90745785202952,37.75039583510311
683,127.9080015860224,37.75035073476994
684,127.90856632357598,37.75030389653418
685,127.90912789657622,37.7502572637078
686,127.90969079775527,37.750210610563926
687,127.91024913742427,37.75016426062108
688,127.91079984451252,37.75011807968792
689,127.91135017613576,37.750065277645994
690,127.89475446468168,37.75207013813591
691,127.8952717363168,37.75192656179476
692,127.8958070454286,37.75178183327586
693,127.89634521685652,37.75164205919816
694,127.89687788316348,37.75151101926043
695,127.89743633768671,37.75138084821173
696,127.89799233877937,37.75125789934429
697,127.89855873522367,37.75114106056319
698,127.8990940683698,37.75103788099864
699,127.89966205049936,37.75093398394949
700,127.90022167201452,37.75083832978767
701,127.90077398241075,37.75075344634966
702,127.9013187500094,37.75067425758441
703,127.90189952211873,37.750598243109806
704,127.90244615446547,37.75053330729057
705,127.90302884690264,37.75047292766105
706,127.90358375622363,37.750420259624285
707,127.90414146128975,37.75037226862189
708,127.90470506586868,37.7503253041708
709,127.90526975922836,37.75027843859757
710,127.90583747911364,37.75023135845896
711,127.90639958498043,37.750184747336085
712,127.9069559812801,37.75013860696991
713,127.90752188721842,37.75009165389951
714,127.90806600265124,37.750046487068985
715,127.90724142848472,37.75000782991028
716,127.9066836119406,37.75005517787519
717,127.906130455406,37.75010105733463
718,127.90558566156822,37.75014625274706
719,127.90500198184328,37.750194678653536
720,127.90444454296964,37.750240921496776
721,127.9038728933709,37.75028872740313
722,127.90329778592903,37.75034026631782
723,127.902750392006,37.75039375064146
724,127.9022089212967,37.750453926000574
725,127.90166570973992,37.75052100160431
726,127.90112502318412,37.750594186985936
727,127.90055412711465,37.750678432076455
728,127.90000571549336,37.750766326907126
729,127.8994411886097,37.75086266617404
730,127.8988922880479,37.7509642379584
731,127.89833017662156,37.75107572427768
732,127.89779813888921,37.75118796206879
733,127.89726963105036,37.75130620966361
734,127.89670601578364,37.751439130500074
735,127.89615753570624,37.751576009922665
736,127.8956291362512,37.75171500439862
737,127.89509534385132,37.751863404835206
738,127.91100329091016,37.7500048639469
739,127.91041915670804,37.750044137027295
740,127.9098706070644,37.750089653703576
741,127.90931564875852,37.75013572913394
742,127.90875639637616,37.750182148169394
743,127.90818526093491,37.750229533961765
744,127.90763394242909,37.75027527618708
745,127.90707886953656,37.750321328646486
746,127.90651745198866,37.750367875453136
747,127.90597216026276,37.75041309704459
748,127.90539150715595,37.75046129763764
749,127.9048249940419,37.7505083104766
750,127.90426027990966,37.75055511554383
751,127.90371819453912,37.75060123180996
752,127.90315123018898,37.75065531485459
753,127.90259342671489,37.7507151186806
754,127.90203000563048,37.750782217936816
755,127.90149255894562,37.7508526145033
756,127.90095622654854,37.75092918975936
757,127.90040372949264,37.751014605567455
758,127.89986985311069,37.751101930723244
759,127.899298185438,37.75120448778409
760,127.89876375815244,37.751306481732776
761,127.89821839434036,37.75141717712303
762,127.8976916761898,37.75153094892831
763,127.89715856340464,37.75165221268584
764,127.89660349262876,37.75178544856863
765,127.89606584029876,37.751922893544574
766,127.89554714292144,37.75205943075363
767,127.93811140162262,37.750032549044086
768,127.9386024808572,37.75026387382801
769,127.93907569172808,37.750487368065215
770,127.93955929559831,37.75071555544493
771,127.94004691520988,37.75094449751642
772,127.9405306521892,37.751171612448154
773,127.9410377784166,37.75140969931454
